label,sms,char_count,word_count,has_number,has_currency,exclamation_count,processed_sms,label_num
ham,I'm now but have to wait till 2 for the bus to pick me.,55,14,1,0,0,im wait till bu pick,0
ham,Networking job is there.,24,4,0,0,0,network job,0
ham,Huh i cant thk of more oredi how many pages do we have?,55,13,0,0,0,huh cant thk oredi mani page,0
ham,Hui xin is in da lib.,21,6,0,0,0,hui xin da lib,0
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,114,22,1,0,0,specialis work slave labor look month sha co shakara beggar,0
ham,K..k.:)congratulation ..,24,2,0,0,0,kkcongratul,0
ham,R u meeting da ge at nite tmr?,30,8,0,0,0,r u meet da ge nite tmr,0
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,103,19,0,0,0,let snow let snow kind weather bring ppl togeth friendship grow,0
ham,Sorry * was at the grocers.,27,6,0,0,0,sorri grocer,0
ham,K..u also dont msg or reply to his msg..,40,9,0,0,0,ku also dont msg repli msg,0
ham,Good morning pookie pie! Lol hope I didn't wake u up,52,11,0,0,1,good morn pooki pie lol hope didnt wake u,0
ham,Just now saw your message.it k da:),35,7,0,0,0,saw messageit k da,0
ham,"Mah b, I'll pick it up tomorrow",31,7,0,0,0,mah b ill pick tomorrow,0
spam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,160,31,1,0,1,freemsgfeelin kinda lnli hope u like keep compani jst got cam mobi wanna c pictxt repli date msgp rcv hlp stop,1
ham,"Lets use it next week, princess :)",34,7,0,0,0,let use next week princess,0
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,122,27,1,0,0,sorri c ur msg yar lor poor thing one night tmr ull brand new room sleep,0
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",119,25,1,0,0,true passabl get high score appli phd get year salari make life easier,0
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",184,38,0,0,0,rememb hurt day satan impost mene pay priceso itmay destini keep go u said pray get mind get,0
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,96,20,0,0,0,hey sathya till dint meet even singl time saw situat sathya,0
ham,"Sorry pa, i dont knw who ru pa?",31,8,0,0,0,sorri pa dont knw ru pa,0
ham,Dai  &lt;#&gt;  naal eruku.,27,4,0,0,0,dai ltgt naal eruku,0
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,103,20,1,0,0,eek that lot time especi sinc american pie like minut long cant stop sing,0
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,87,19,1,0,0,leav wif lar wan carri meh heavi da num familiar,0
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,166,36,0,0,0,pl make note she expos also find school anyon els vomit dog cat hous let know later,0
ham,No dear i do have free messages without any recharge. Hi hi hi,62,13,0,1,0,dear free messag without recharg hi hi hi,0
ham,I want  &lt;#&gt;  rs da:)do you have it?,41,8,0,0,0,want ltgt rs dado,0
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",151,32,0,0,0,cool tyler take gonna buy drop place later tonight total order quarter got enough,0
ham,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?,65,13,1,0,0,shuhui say chang suntec steamboat u noe r u,0
ham,No..he joined today itself.,27,4,0,0,0,nohe join today,0
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,144,26,1,1,0,want new video phone anytim network min half price line rental free text month repli call free deliveri,1
ham,Is there any training tomorrow?,31,5,0,0,0,train tomorrow,0
ham,Prakesh is there know.,22,4,0,0,0,prakesh know,0
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",86,18,0,0,0,yeah fact ask need anyth like hour ago much,0
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",152,20,0,0,0,christma occas celebr reflect ur valu desir affectionsamp tradit ideal christma,0
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),256,44,0,0,1,amaz rearrang letter give mean dormitori dirti room astronom moon starer eye see elect result lie let recount motherinlaw woman hitler eleven plu two twelv plu one amaz,0
ham,U sick still can go shopping?,29,6,0,0,0,u sick still go shop,0
ham,But i juz remembered i gotta bathe my dog today..,49,10,0,0,0,juz rememb gotta bath dog today,0
ham,Yes we are chatting too.,24,5,0,0,0,ye chat,0
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,172,28,1,1,0,today vodafon number end last four digit select receiv award number match pleas call claim award,1
ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,112,22,1,0,0,chill anoth hr could sleep pain surgic emerg see unfold okay,0
ham,Yes.he have good crickiting mind,32,5,0,0,0,yesh good crickit mind,0
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",159,23,1,1,2,urgent costa del sol holiday await collect call toclaim sae tc pobox stockport skxh costpm maxmin,1
ham,Also that chat was awesome but don't make it regular unless you can see her in person,85,17,0,0,0,also chat awesom dont make regular unless see person,0
ham,Honey boo I'm missing u.,24,5,0,0,0,honey boo im miss u,0
ham,Yo! Howz u? girls never rang after india. L,43,9,0,0,1,yo howz u girl never rang india l,0
ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx,158,35,0,0,2,hi darlin im way london smash anoth driver big dent im realli miss u u xxx,0
ham,"Alright, see you in a bit",25,6,0,0,0,alright see bit,0
ham,"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",116,19,1,0,0,shit babe thasa bit mess upyeh shudvetold u urgran knowneway illspeak umoro wen im asleep,0
ham,Hope you are not scared!,24,5,0,0,1,hope scare,0
ham,It's ok i wun b angry. Msg u aft i come home tonight.,53,13,0,0,0,ok wun b angri msg u aft come home tonight,0
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",78,14,1,0,0,sleep bag blanket paper phone detail anyth els,0
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,155,29,1,0,0,tri contact repli offer video phone anytim network min half price line rental camcord repli call,1
ham,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,160,33,0,0,0,cant feel nauseou im piss didnt eat sweet week caus today plan pig diet week im hungri,0
ham,I'll probably be around mu a lot,32,7,0,0,0,ill probabl around mu lot,0
ham,Then i buy.,11,3,0,0,0,buy,0
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",128,24,0,0,0,come slave go shell unconsci avoid make unhappi,0
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",89,18,1,0,0,jane babe goin wrk feel ill lst nite fone alreadi cover chuck,0
ham,* You gonna ring this weekend or wot?,37,8,0,0,0,gonna ring weekend wot,0
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,50,10,0,0,0,hey pay salari de ltgt,0
ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",143,29,1,0,0,ltgt g saw day ago guy want sell wifi ltgt g ltgt that blank,0
ham,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",136,32,0,0,0,hi theyr keen go kind feel shouldnt go tomo dont mind,0
ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,80,17,0,0,0,mind ask happen dont say uncomfort,0
ham,You do what all you like,24,6,0,0,0,like,0
ham,"I‘ve got some salt, you can rub it in my open wounds if you like!",65,15,0,0,1,ive got salt rub open wound like,0
ham,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?,84,19,1,0,0,thk shd ok said plu minu leav line paragraph,0
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",156,32,1,1,1,free rington text first poli text get true tone help st free tone xpw end txt stop,1
ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",205,31,0,0,0,got ur mail dileepthank muchand look forward lot supportveri less contact hererememb one venugop mentionedtomorrow latei shall tri come till theregoodnight dear,0
ham,Just come home. I don't want u to be miserable,46,10,0,0,0,come home dont want u miser,0
ham,Thought praps you meant another one. Goodo! I'll look tomorrow ,63,10,0,0,1,thought prap meant anoth one goodo ill look tomorrow,0
ham,What you did in  leave.,23,5,0,0,0,leav,0
ham,Huh? 6 also cannot? Then only how many mistakes?,48,9,1,0,0,huh also cannot mani mistak,0
ham,"I just lov this line: ""Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie"" gud ni8 and sweet dreams",155,30,1,0,0,lov line hurt truth dont mindi wil toleratbc ur someon never comfort lie gud ni sweet dream,0
ham,Are you coming to day for class.,32,7,0,0,0,come day class,0
ham,Dad went out oredi... ,22,4,0,0,0,dad went oredi,0
ham,When can ü come out?,20,5,0,0,0,come,0
ham,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",201,39,0,0,0,im done im sorri hope next space give everyth want rememb furnitur im around move lock lock leav key jenn,0
ham,"Total disappointment, when I texted you was the craziest shit got :(",68,12,0,0,0,total disappoint text craziest shit got,0
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,140,26,0,0,0,he adult would learn experi there real danger dont like peep use drug dont need comment,0
ham,When i have stuff to sell i.ll tell you,39,9,0,0,0,stuff sell ill tell,0
ham,U meet other fren dun wan meet me ah... Muz b a guy rite...,59,14,0,0,0,u meet fren dun wan meet ah muz b guy rite,0
ham,Ü still got lessons?  Ü in sch?,31,7,0,0,0,still got lesson sch,0
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.",45,6,0,0,0,aldrin rakhesh ex rtm herepl callurg,0
ham,Asking do u knw them or nt? May be ur frnds or classmates?,58,13,0,0,0,ask u knw nt may ur frnd classmat,0
ham,"Sir, I need AXIS BANK account no and bank address.",50,10,0,0,0,sir need axi bank account bank address,0
ham,What happen to her tell the truth,33,7,0,0,0,happen tell truth,0
ham,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am,122,28,1,0,0,yup ok go home look time msg xuhui go learn nd may lesson,0
ham,Yun buying... But school got offer 2000 plus only...,52,9,1,0,0,yun buy school got offer plu,0
ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",160,32,0,0,0,aiyo u alway c ex one dunno abt mei repli first time u repli fast lucki workin huh got bao ur sugardad ahge,0
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,155,32,1,1,0,youll rcv msg chat svc free hardcor servic text go u get noth u must age verifi yr network tri,1
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,132,21,1,0,0,want latest video handset anytim network min half price line rental repli call deliveri tomorrow,1
ham,You're gonna have to be way more specific than that,51,10,0,0,0,your gonna way specif,0
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",140,29,1,0,0,sea lay rock rock envelop envelop paper paper word,0
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,169,36,1,0,0,let know chang next hr even appendix age rang howev imposs chill let know hr,0
ham,Wat would u like 4 ur birthday?,31,7,1,0,0,wat would u like ur birthday,0
ham,I wont touch you with out your permission.,42,8,0,0,0,wont touch permiss,0
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",126,24,0,0,0,love isnt decis feel could decid love life would much simpler less magic,0
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,133,27,0,0,2,cours dont teas know simpli must see grin keep post prey love smile devour kiss,0
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN ,156,37,1,0,1,hiya stu wot u im much trubl home moment evon hate even u wot hell av done wont u tell text bck pleas luv dan,0
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,106,19,1,0,1,santa call would littl one like call santa xma eve call book time,1
ham,Can you pls send me that company name. In saibaba colany,56,11,0,0,0,pl send compani name saibaba colani,0
